,useridentifier,headers.x-session-id,id,event,timestamp,feed
63109,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/lfp,,2021-05-20 05:00:40.989,
63134,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/backpacks/lp,,2021-05-20 04:59:49.723,
63179,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/fn/pagination,,2021-05-20 05:01:12.670,
63223,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/fn/nop,screen_view_lfp,2021-05-20 05:00:42.175,"{'screen_name': 'lfp', 'filters': 'cid~2005,size~large'}"
63515,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/fn/pagination,,2021-05-20 04:59:27.985,
63819,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/dailyobjects-blue-ballistic-nylon-zippered-sleeve-for-15-laptop-macbook/dp,,2021-05-20 04:59:57.718,
63901,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/fn/nop,screen_view_lp,2021-05-20 05:00:41.316,"{'screen_name': 'lp', 'filters': 'cid~2005,size~large'}"
63980,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/fn/,,2021-05-20 05:00:38.714,
63998,60a5e187cfb72611e06f5d2d,MC54NG5sM3R1Y2xt,/fn/nop,screen_view_lfp,2021-05-20 05:00:56.814,"{'screen_name': 'lfp', 'filters': 'cid~2005,size~small'}"
64955,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC43amc4MHgzenNrbg==,/fn/nop,view_cart,2021-05-20 10:09:49.634,"{'currency': 'INR', 'value': 15092, 'items': [[{'key': 'item_id', 'value': 'KHAK-BEIG-DOB-PILT-BACKPACK', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Khaki Beige Pilot Backpack', 'type': 'STRING'}, {'key': 'item_category', 'value': '1201', 'type': 'STRING'}, {'key': 'price', 'value': 3999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'RED-BUTT-LEAT-UNIV-WATCBND-22', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Red Butterflies Leather Universal WatchBand (22mm)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1801', 'type': 'STRING'}, {'key': 'price', 'value': 2499, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'PRVCY-GLAS-PROTC-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iPhone 12 - CLOAKâ\x84¢ Privacy Glass Screen Protector', 'type': 'STRING'}, {'key': 'item_category', 'value': '1803', 'type': 'STRING'}, {'key': 'price', 'value': 1299, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'BLUS-BEG-LEATHER-CLUTCH-SETOF3', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Blush Vegan Leather Stash Pouch Set of 3', 'type': 'STRING'}, {'key': 'item_category', 'value': '1301', 'type': 'STRING'}, {'key': 'price', 'value': 2999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DOB-AP-IPH11PROMAX', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 11 Pro Max', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'TEMP-SCR-GUAR-AP-IPH11PRO-MAX', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iPhone 11 Pro Max - Tempered Glass Screen Protector', 'type': 'STRING'}, {'key': 'item_category', 'value': '1803', 'type': 'STRING'}, {'key': 'price', 'value': 699, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
65489,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC43amc4MHgzenNrbg==,/fn/nop,view_cart,2021-05-20 10:09:53.377,"{'currency': 'INR', 'value': 13793, 'items': [[{'key': 'item_id', 'value': 'KHAK-BEIG-DOB-PILT-BACKPACK', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Khaki Beige Pilot Backpack', 'type': 'STRING'}, {'key': 'item_category', 'value': '1201', 'type': 'STRING'}, {'key': 'price', 'value': 3999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'RED-BUTT-LEAT-UNIV-WATCBND-22', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Red Butterflies Leather Universal WatchBand (22mm)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1801', 'type': 'STRING'}, {'key': 'price', 'value': 2499, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'BLUS-BEG-LEATHER-CLUTCH-SETOF3', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Blush Vegan Leather Stash Pouch Set of 3', 'type': 'STRING'}, {'key': 'item_category', 'value': '1301', 'type': 'STRING'}, {'key': 'price', 'value': 2999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DOB-AP-IPH11PROMAX', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 11 Pro Max', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'TEMP-SCR-GUAR-AP-IPH11PRO-MAX', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iPhone 11 Pro Max - Tempered Glass Screen Protector', 'type': 'STRING'}, {'key': 'item_category', 'value': '1803', 'type': 'STRING'}, {'key': 'price', 'value': 699, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
76602,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_hcp,2021-05-20 10:49:21.538,"{'screen_name': 'hcp', 'filters': ''}"
77040,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_sfp,2021-05-20 10:49:54.051,"{'screen_name': 'sfp', 'filters': ''}"
77056,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/uap/hclp,,2021-05-20 10:49:33.893,
77114,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/uap/sfp,,2021-05-20 10:49:53.661,
77502,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_hclp,2021-05-20 10:49:23.457,"{'screen_name': 'hclp', 'filters': ''}"
77543,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_uip,2021-05-20 10:51:09.528,"{'screen_name': 'uip', 'filters': ''}"
77765,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_glp,2021-05-20 10:50:02.943,"{'screen_name': 'glp', 'filters': 'id~option2,option1~004,parentId~option1,referer~sfp'}"
77818,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/uap/sfp,,2021-05-20 10:50:04.872,
77909,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_hcdp,2021-05-20 10:49:36.287,"{'screen_name': 'hcdp', 'filters': ''}"
78105,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_glp,2021-05-20 10:50:01.016,"{'screen_name': 'glp', 'filters': 'id~option1,parentId~0,referer~sfp'}"
78187,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_olp,2021-05-20 10:50:05.398,"{'screen_name': 'olp', 'filters': 'option1~004,option2~0042,referer~sfp'}"
78231,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/uap/wlp,,2021-05-20 10:51:25.793,
78247,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_glp,2021-05-20 10:50:32.801,"{'screen_name': 'glp', 'filters': 'id~option1,parentId~0,referer~sfp'}"
78324,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/uap/sfp,,2021-05-20 10:50:00.661,
78387,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_uap,2021-05-20 10:49:34.203,"{'screen_name': 'uap', 'filters': ''}"
78404,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/uap/hclp,,2021-05-20 10:49:35.996,
78427,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_sfp,2021-05-20 10:51:16.248,"{'screen_name': 'sfp', 'filters': ''}"
78433,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_wlp,2021-05-20 10:51:20.326,"{'screen_name': 'wlp', 'filters': ''}"
78593,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/bag/add,add_to_cart,2021-05-20 10:51:24.723,"{'currency': 'INR', 'value': 1199, 'items': [[{'key': 'item_id', 'value': 'ISAG-AP-WTCH-STND-BLK', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iSaga - Apple Watch Stand (Black)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1701', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
78817,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,view_cart,2021-05-20 10:51:26.380,"{'currency': 'INR', 'value': 3897, 'items': [[{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'DEEP-NAVY-CRDSAFD-PHN-WALT', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Deep Navy CardSafe Leather Phone Wallet', 'type': 'STRING'}, {'key': 'item_category', 'value': '1805', 'type': 'STRING'}, {'key': 'price', 'value': 1499, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'ISAG-AP-WTCH-STND-BLK', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iSaga - Apple Watch Stand (Black)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1701', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
79752,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_lp,2021-05-20 10:58:37.024,"{'screen_name': 'lp', 'filters': 'cid~2003'}"
80001,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_cp,2021-05-20 10:58:28.032,"{'screen_name': 'cp', 'filters': ''}"
80058,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_cp,2021-05-20 10:58:29.739,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
80174,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_lp,2021-05-20 10:59:50.851,"{'screen_name': 'lp', 'filters': 'cid~1203'}"
80300,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,htWPtkXERgmlwWx5odNJja8mef7l19ER7rdXmTZtL3A=,/wallets/lp,,2021-05-20 10:58:52.817,
80400,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/bp,,2021-05-20 10:58:27.322,
80528,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/sale/cp,,2021-05-20 10:58:36.106,
80571,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/wallets/lp,,2021-05-20 10:59:36.940,
81213,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/,,2021-05-20 10:59:41.251,
81688,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/pagination,,2021-05-20 10:59:55.670,
81994,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/,,2021-05-20 11:01:30.716,
82102,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC50d2x5Z2RiZ2NvYg==,/fn/nop,screen_view_dp,2021-05-20 11:01:13.921,"{'screen_name': 'dp', 'filters': 'pid~NAVY-BLUE-SCOU-CROSSBODY-BAG'}"
84522,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/dailyobjects-pomegranate-trapeze-crossbody-bag/dp,,2021-05-20 05:15:45.976,
84649,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_cp,2021-05-20 05:16:26.200,"{'screen_name': 'cp', 'filters': ''}"
84682,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/dailyobjects-black-vegan-leather-tiny-stash-pouch/dp,,2021-05-20 05:16:42.716,
84706,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5zaXVpdXg5bGlx,/tech-accessories/cp,,2021-05-20 05:15:44.111,
84783,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_gp,2021-05-20 05:16:01.224,"{'screen_name': 'gp', 'filters': 'page~dp,pid~POME-DOB-TRAPEZE-CROSSBODY-BAG,type~features'}"
84824,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/crossbody-bags/lp,,2021-05-20 05:15:33.777,
84884,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_lp,2021-05-20 05:16:09.737,"{'screen_name': 'lp', 'filters': 'cid~1203'}"
84908,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/travel-organizers/lp,,2021-05-19 21:02:31.185,
84990,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5zaXVpdXg5bGlx,/portable-multi-functional-uv-sterilizer-wireless-charger/dp,,2021-05-20 05:15:35.275,
84993,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_dp,2021-05-20 05:15:46.453,"{'screen_name': 'dp', 'filters': 'pid~POME-DOB-TRAPEZE-CROSSBODY-BAG'}"
85011,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/bags/cp,,2021-05-20 05:16:27.930,
85059,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_cp,2021-05-20 05:16:28.130,"{'screen_name': 'cp', 'filters': 'cid~1200'}"
85098,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_lp,2021-05-20 05:16:56.941,"{'screen_name': 'lp', 'filters': 'cid~1301'}"
85099,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/pagination,,2021-05-20 05:17:10.785,
85190,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_gp,2021-05-20 05:16:01.224,"{'screen_name': 'gp', 'filters': 'page~dp,pid~POME-DOB-TRAPEZE-CROSSBODY-BAG,type~features'}"
85257,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/crossbody-bags/lp,,2021-05-20 05:16:23.929,
85298,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_rfp,2021-05-20 05:14:45.909,"{'screen_name': 'rfp', 'filters': 'cid~1101,rf~brand'}"
85306,60a5daf60da2c6793191eac5,MC52Z2U0NmthcW9kOA==,/dailyobjects-cravings-before-savings-glass-case-cover-for-oneplus-8-pro/dp,,2021-05-20 05:13:50.415,
85339,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/dailyobjects-pomegranate-trapeze-crossbody-bag/dp,,2021-05-20 05:16:00.899,
85382,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/mobile-cases/rfp,,2021-05-20 05:15:25.984,
85393,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/pagination,,2021-05-20 05:15:13.501,
85397,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 21:02:37.782,"{'screen_name': 'lp', 'filters': 'cid~1403'}"
85432,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/,,2021-05-20 05:14:51.306,
85435,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5zaXVpdXg5bGlx,/fn/nop,screen_view_cp,2021-05-20 05:15:36.613,"{'screen_name': 'cp', 'filters': 'cid~1800'}"
85484,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_hp,2021-05-20 05:14:41.588,"{'screen_name': 'hp', 'filters': 'page~0'}"
85517,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/bags/cp,,2021-05-20 05:16:29.991,
85522,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/,,2021-05-20 05:15:27.797,
85524,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_lp,2021-05-20 05:16:21.573,"{'screen_name': 'lp', 'filters': 'cid~1203'}"
85552,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5zaXVpdXg5bGlx,/portable-multi-functional-uv-sterilizer-wireless-charger/dp,,2021-05-20 05:15:35.275,
85592,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/xiaomi-mobile-cases/rfp,,2021-05-20 05:15:24.584,
85614,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_dp,2021-05-20 05:16:33.371,"{'screen_name': 'dp', 'filters': 'pid~BLK-BEG-LEATHER-CLUTCH-LARGE'}"
85616,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_dp,2021-05-20 05:16:43.163,"{'screen_name': 'dp', 'filters': 'pid~BLK-BEG-LEATHER-ZIP-CLUTCH-SML'}"
85617,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_rfp,2021-05-20 05:15:26.134,"{'screen_name': 'rfp', 'filters': 'cid~1101,rf~brand'}"
85622,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/xiaomi-mobile-cases/rfp,,2021-05-20 05:14:48.740,
85683,60a5daf60da2c6793191eac5,MC52Z2U0NmthcW9kOA==,/fn/,,2021-05-20 05:13:53.486,
85694,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_lp,2021-05-20 05:15:37.028,"{'screen_name': 'lp', 'filters': 'cid~1203'}"
85696,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_lp,2021-05-20 05:17:04.682,"{'screen_name': 'lp', 'filters': 'cid~1203'}"
85744,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_lp,2021-05-19 21:02:58.776,"{'screen_name': 'lp', 'filters': 'cid~1302'}"
85782,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/pagination,,2021-05-20 05:16:58.720,
85786,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/pagination,,2021-05-19 21:03:03.408,
85828,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/crossbody-bags/lp,,2021-05-20 05:16:25.998,
85861,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_lp,2021-05-20 05:17:07.846,"{'screen_name': 'lp', 'filters': 'cid~1203'}"
85868,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/crossbody-bags/lp,,2021-05-20 05:15:30.933,
85870,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/pagination,,2021-05-20 05:15:22.832,
85905,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_cp,2021-05-20 05:17:11.867,"{'screen_name': 'cp', 'filters': 'cid~1200'}"
85960,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/dailyobjects-black-vegan-leather-jumbo-stash-pouch/dp,,2021-05-20 05:16:32.947,
85968,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 21:02:46.622,"{'screen_name': 'cp', 'filters': ''}"
85975,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 21:02:49.885,
85980,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 21:02:50.112,"{'screen_name': 'cp', 'filters': 'cid~1200'}"
85983,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/wallets/cp,,2021-05-19 21:02:52.176,
85997,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 21:02:38.722,"{'screen_name': 'cp', 'filters': 'cid~1100'}"
86003,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 21:02:44.114,"{'screen_name': 'cp', 'filters': 'cid~1100'}"
86020,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/crossbody-bags/lp,,2021-05-20 05:16:24.638,
86064,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/card-wallets/lp,,2021-05-19 21:02:58.573,
86071,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cases-sleeves/cp,,2021-05-19 21:02:43.893,
86136,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 21:02:20.742,"{'screen_name': 'dp', 'filters': 'pid~DARK-LINE-DOB-PSPRT-COVER'}"
86156,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_dp,2021-05-19 21:03:21.993,"{'screen_name': 'dp', 'filters': 'pid~GRN-SKIN-LEATER-CRWLT'}"
86160,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,screen_view_cp,2021-05-19 21:02:44.064,"{'screen_name': 'cp', 'filters': 'cid~1100'}"
86163,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/cp,,2021-05-19 21:02:46.465,
86177,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/green-skinnyfit-leather-card-wallet/dp,,2021-05-19 21:03:21.218,
86178,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_item,2021-05-19 21:03:21.563,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'GRN-SKIN-LEATER-CRWLT', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Forest Green SkinnyFit Leather Card Wallet', 'type': 'STRING'}, {'key': 'item_category', 'value': '1302', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
86184,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/navigation/cart/update,,2021-05-19 21:03:17.650,
86208,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/fn/nop,view_cart,2021-05-19 21:03:24.359,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'RED-SKIN-LEATER-CRWLT', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Scarlet Red SkinnyFit Leather Card Wallet', 'type': 'STRING'}, {'key': 'item_category', 'value': '1302', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
86222,60a5e187cfb72611e06f5d2d,MC42ZWx5cmdzZmQ3cg==,/fn/nop,screen_view_cp,2021-05-20 05:16:26.142,"{'screen_name': 'cp', 'filters': ''}"
86228,60a5798e0da2c6793191dca1,MC43Y3lvczRmZXpqNg==,/rfp,,2021-05-19 21:02:42.143,
